,authors,nom,prenom,rank_author,title,year
1116,Nathalie Aussenac-Gilles,Aussenac-Gilles,Nathalie,1,Construction semi-automatique d'ontologies à partir d'une collection de pages web structurées.,2013
1117,Mouna Kamel,Kamel,Mouna,2,Construction semi-automatique d'ontologies à partir d'une collection de pages web structurées.,2013
1118,Davide Buscaldi,Buscaldi,Davide,3,Construction semi-automatique d'ontologies à partir d'une collection de pages web structurées.,2013
1119,Catherine Comparot,Comparot,Catherine,4,Construction semi-automatique d'ontologies à partir d'une collection de pages web structurées.,2013
1120,Kamal Kansou,Kansou,Kamal,1,Expertise et fonctions qualitatives.,2012
1121,Guy Della Valle,Della,Guy,2,Expertise et fonctions qualitatives.,2012
1122,Amadou Ndiaye,Ndiaye,Amadou,3,Expertise et fonctions qualitatives.,2012
1123,Maxime Lefrançois,Lefrançois,Maxime,1,Un éditeur de définitions formelles pour les connaissances lexicales de la théorie Sens-Texte.,2014
1124,Fabien Gandon,Gandon,Fabien,2,Un éditeur de définitions formelles pour les connaissances lexicales de la théorie Sens-Texte.,2014
1125,Alain Giboin,Giboin,Alain,3,Un éditeur de définitions formelles pour les connaissances lexicales de la théorie Sens-Texte.,2014
1126,Romain Gugert,Gugert,Romain,4,Un éditeur de définitions formelles pour les connaissances lexicales de la théorie Sens-Texte.,2014
1127,Manuel Zacklad,Zacklad,Manuel,1,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1128,Jean-Pierre Cahier,Cahier,Jean-Pierre,2,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1129,Aurélien Bénel,Bénel,Aurélien,3,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1130,L'Hédi Zaher,Zaher,L'Hédi,4,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1131,Christophe Lejeune,Lejeune,Christophe,5,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1132,Chao Zhou,Zhou,Chao,6,Hypertopic : une métasémiotique et un protocole pour le Web socio-sémantique.,2007
1133,Emna Hlel,Hlel,Emna,1,Intégration d'un réseau bayésien dans une ontologie.,2014
1134,Salma Jamoussi,Jamoussi,Salma,2,Intégration d'un réseau bayésien dans une ontologie.,2014
1135,Abdelmajid Ben Hamadou,Ben,Abdelmajid,3,Intégration d'un réseau bayésien dans une ontologie.,2014
1136,Esther Nicart,Nicart,Esther,1,Continuous improvement of a document treatment chain using reinforcement learning.,2015
1137,Bruno Zanuttini,Zanuttini,Bruno,2,Continuous improvement of a document treatment chain using reinforcement learning.,2015
1138,Bruno Grilhères,Grilhères,Bruno,3,Continuous improvement of a document treatment chain using reinforcement learning.,2015
1139,Patrick Giroux,Giroux,Patrick,4,Continuous improvement of a document treatment chain using reinforcement learning.,2015
1140,Alexandre Monnin,Monnin,Alexandre,1,"Qu'est-ce qu'un tag ? Entre accès et libellés, l'esquisse d'une caractérisation.",2009
1141,Xiaoyue Ma,Ma,Xiaoyue,1,Vers un système de taguage iconique basé sur Hypertopic.,2012
1142,Jean-Pierre Cahier,Cahier,Jean-Pierre,2,Vers un système de taguage iconique basé sur Hypertopic.,2012
1143,Raúl García-Castro,García-Castro,Raúl,1,Technical and social aspects of semantic interoperability in the IoT.,2017
1144,Farah Benamara,Benamara,Farah,1,Intégration d'une ontologie de domaine dans un système question/réponse.,2007
1145,Mouna Kamel,Kamel,Mouna,2,Intégration d'une ontologie de domaine dans un système question/réponse.,2007
1146,Naïma El-Kechaï,El-Kechaï,Naïma,1,Quelques enseignements tirés de l'application de la Competence-based Knowledge Space Theory aux Serious Games.,2015
1147,Javier Melero,Melero,Javier,2,Quelques enseignements tirés de l'application de la Competence-based Knowledge Space Theory aux Serious Games.,2015
1148,Jean-Marc Labat,Labat,Jean-Marc,3,Quelques enseignements tirés de l'application de la Competence-based Knowledge Space Theory aux Serious Games.,2015
1149,Sondes Bannour,Bannour,Sondes,1,Mesures de similarité distributionnelle entre termes.,2011
1150,Laurent Audibert,Audibert,Laurent,2,Mesures de similarité distributionnelle entre termes.,2011
1151,Adeline Nazarenko,Nazarenko,Adeline,3,Mesures de similarité distributionnelle entre termes.,2011
1152,Assitan Traoré,Traoré,Assitan,1,Assistance à la découverte de connaissances contextuelles à partir de l'analyse des traces.,2015
1153,Alain Mille,Mille,Alain,2,Assistance à la découverte de connaissances contextuelles à partir de l'analyse des traces.,2015
1154,Hélène Tattegrain,Tattegrain,Hélène,3,Assistance à la découverte de connaissances contextuelles à partir de l'analyse des traces.,2015
1155,Fradj Ben Lamine,Ben,Fradj,1,Étude de Modèles à base de réseaux Bayésiens pour l'aide au diagnostic de tumeurs cérébrales.,2012
1156,Karim Kalti,Kalti,Karim,2,Étude de Modèles à base de réseaux Bayésiens pour l'aide au diagnostic de tumeurs cérébrales.,2012
1157,Mohamed Ali Mahjoub,Ali,Mohamed,3,Étude de Modèles à base de réseaux Bayésiens pour l'aide au diagnostic de tumeurs cérébrales.,2012
1158,Mariem Mahfoudh,Mahfoudh,Mariem,1,Adaptation consistante d'ontologies à l'aide des grammaires de graphes.,2013
1159,Laurent Thiry,Thiry,Laurent,2,Adaptation consistante d'ontologies à l'aide des grammaires de graphes.,2013
1160,Germain Forestier,Forestier,Germain,3,Adaptation consistante d'ontologies à l'aide des grammaires de graphes.,2013
1161,Michel Hassenforder,Hassenforder,Michel,4,Adaptation consistante d'ontologies à l'aide des grammaires de graphes.,2013
1162,Bryan Kong Win Chang,Kong,Bryan,1,SPARE-LNC : un langage naturel contrôlé pour l'interrogation de traces d'interactions stockées dans une base RDF.,2015
1163,Marie Lefèvre,Lefèvre,Marie,2,SPARE-LNC : un langage naturel contrôlé pour l'interrogation de traces d'interactions stockées dans une base RDF.,2015
1164,Nathalie Guin,Guin,Nathalie,3,SPARE-LNC : un langage naturel contrôlé pour l'interrogation de traces d'interactions stockées dans une base RDF.,2015
1165,Pierre-Antoine Champin,Champin,Pierre-Antoine,4,SPARE-LNC : un langage naturel contrôlé pour l'interrogation de traces d'interactions stockées dans une base RDF.,2015
1166,Francky Trichet,Trichet,Francky,1,Analyse Sémantique des Réseaux Sociaux d'Usages et d'Opinions.,2013
1167,Christophe Thovex,Thovex,Christophe,2,Analyse Sémantique des Réseaux Sociaux d'Usages et d'Opinions.,2013
1168,Bilel Moulahi,Moulahi,Bilel,1,Suivi et détection des idéations suicidaires dans les médias sociaux.,2017
1169,Jérôme Azé,Azé,Jérôme,2,Suivi et détection des idéations suicidaires dans les médias sociaux.,2017
1170,Sandra Bringay,Bringay,Sandra,3,Suivi et détection des idéations suicidaires dans les médias sociaux.,2017
1171,Clement Jonquet,Jonquet,Clement,1,Indexation et intégration de ressources textuelles à l'aide d'ontologies : application au domaine biomédical.,2010
1172,Adrien Coulet,Coulet,Adrien,2,Indexation et intégration de ressources textuelles à l'aide d'ontologies : application au domaine biomédical.,2010
1173,Nigam H. Shah,H.,Nigam,3,Indexation et intégration de ressources textuelles à l'aide d'ontologies : application au domaine biomédical.,2010
1174,Mark A. Musen,A.,Mark,4,Indexation et intégration de ressources textuelles à l'aide d'ontologies : application au domaine biomédical.,2010
1175,Asma Ben Abacha,Ben,Asma,1,Une approche pour la validation du contenu d'une ontologie par un système à base de questions/réponses.,2013
1176,Marcos Da Silveira,Da,Marcos,2,Une approche pour la validation du contenu d'une ontologie par un système à base de questions/réponses.,2013
1177,Cédric Pruski,Pruski,Cédric,3,Une approche pour la validation du contenu d'une ontologie par un système à base de questions/réponses.,2013
